,iso_code,country,sex,age,year,employment,unemployment,baseline_2020,recovery_score
7025,PNG,Papua New Guinea,Male,25+,2023,62.212,2.824,60.362,1.8500000000000014
7026,PNG,Papua New Guinea,Female,15+,2023,49.552,2.157,48.745,0.8070000000000022
7027,PNG,Papua New Guinea,Female,15-24,2023,28.733,2.976,29.588,-0.8550000000000004
7028,PNG,Papua New Guinea,Female,25+,2023,57.739,1.995,56.607,1.131999999999998
7029,PNG,Papua New Guinea,Total,15+,2022,50.591,2.689,49.523,1.0679999999999978
7030,PNG,Papua New Guinea,Total,15-24,2022,27.555,3.811,28.267,-0.7119999999999997
7031,PNG,Papua New Guinea,Total,25+,2022,60.107,2.474,58.52,1.5869999999999962
7032,PNG,Papua New Guinea,Male,15+,2022,51.591,3.141,50.259,1.3320000000000007
7033,PNG,Papua New Guinea,Male,15-24,2022,26.437,4.609,27.069,-0.6319999999999979
7034,PNG,Papua New Guinea,Male,25+,2022,62.322,2.871,60.362,1.9600000000000009
7035,PNG,Papua New Guinea,Female,15+,2022,49.537,2.188,48.745,0.7920000000000016
7036,PNG,Papua New Guinea,Female,15-24,2022,28.789,2.989,29.588,-0.7989999999999995
7037,PNG,Papua New Guinea,Female,25+,2022,57.82,2.027,56.607,1.213000000000001
7038,PNG,Papua New Guinea,Total,15+,2021,50.106,3.03,49.523,0.5829999999999984
7039,PNG,Papua New Guinea,Total,15-24,2021,27.885,4.33,28.267,-0.3819999999999979
7040,PNG,Papua New Guinea,Total,25+,2021,59.401,2.771,58.52,0.8810000000000002
7041,PNG,Papua New Guinea,Male,15+,2021,50.792,3.656,50.259,0.5330000000000013
7042,PNG,Papua New Guinea,Male,15-24,2021,26.546,5.214,27.069,-0.5229999999999997
7043,PNG,Papua New Guinea,Male,25+,2021,61.248,3.359,60.362,0.8859999999999957
7044,PNG,Papua New Guinea,Female,15+,2021,49.383,2.342,48.745,0.6380000000000052
7045,PNG,Papua New Guinea,Female,15-24,2021,29.363,3.432,29.588,-0.22500000000000142
7046,PNG,Papua New Guinea,Female,25+,2021,57.489,2.114,56.607,0.8819999999999979
7047,PNG,Papua New Guinea,Total,15+,2020,49.523,2.903,49.523,0.0
7048,PNG,Papua New Guinea,Total,15-24,2020,28.267,4.563,28.267,0.0
7049,PNG,Papua New Guinea,Total,25+,2020,58.52,2.556,58.52,0.0
7050,PNG,Papua New Guinea,Male,15+,2020,50.259,3.596,50.259,0.0
7051,PNG,Papua New Guinea,Male,15-24,2020,27.069,5.422,27.069,0.0
7052,PNG,Papua New Guinea,Male,25+,2020,60.362,3.231,60.362,0.0
7053,PNG,Papua New Guinea,Female,15+,2020,48.745,2.136,48.745,0.0
7054,PNG,Papua New Guinea,Female,15-24,2020,29.588,3.682,29.588,0.0
7055,PNG,Papua New Guinea,Female,25+,2020,56.607,1.798,56.607,0.0
7056,POL,Poland,Total,15+,2025,56.577,2.976,55.586,0.9909999999999997
7057,POL,Poland,Total,15-24,2025,28.603,10.699,28.414,0.18900000000000006
7058,POL,Poland,Total,25+,2025,60.267,2.448,59.244,1.0230000000000032
7059,POL,Poland,Male,15+,2025,63.737,2.828,64.11,-0.37299999999999756
7060,POL,Poland,Male,15-24,2025,30.872,10.641,32.402,-1.5300000000000011
7061,POL,Poland,Male,25+,2025,68.411,2.28,68.699,-0.2879999999999967
7062,POL,Poland,Female,15+,2025,49.986,3.149,47.717,2.2689999999999984
7063,POL,Poland,Female,15-24,2025,26.222,10.772,24.237,1.985000000000003
7064,POL,Poland,Female,25+,2025,52.899,2.644,50.662,2.237000000000002
7065,POL,Poland,Total,15+,2024,57.009,2.807,55.586,1.4230000000000018
7066,POL,Poland,Total,15-24,2024,28.554,10.662,28.414,0.13999999999999702
7067,POL,Poland,Total,25+,2024,60.756,2.275,59.244,1.5120000000000005
7068,POL,Poland,Male,15+,2024,64.232,2.644,64.11,0.12199999999999989
7069,POL,Poland,Male,15-24,2024,30.872,10.515,32.402,-1.5300000000000011
7070,POL,Poland,Male,25+,2024,68.964,2.097,68.699,0.26500000000000057
7071,POL,Poland,Female,15+,2024,50.357,2.998,47.717,2.6400000000000006
7072,POL,Poland,Female,15-24,2024,26.123,10.844,24.237,1.8860000000000028
7073,POL,Poland,Female,25+,2024,53.325,2.483,50.662,2.663000000000004
7074,POL,Poland,Total,15+,2023,57.605,2.743,55.586,2.0189999999999984
7075,POL,Poland,Total,15-24,2023,28.606,11.176,28.414,0.19200000000000017
7076,POL,Poland,Total,25+,2023,61.414,2.175,59.244,2.1700000000000017
7077,POL,Poland,Male,15+,2023,65.044,2.704,64.11,0.9339999999999975
7078,POL,Poland,Male,15-24,2023,31.975,11.295,32.402,-0.4269999999999996
7079,POL,Poland,Male,25+,2023,69.72,2.09,68.699,1.0210000000000008
7080,POL,Poland,Female,15+,2023,50.753,2.788,47.717,3.0360000000000014
7081,POL,Poland,Female,15-24,2023,25.076,11.018,24.237,0.8390000000000022
7082,POL,Poland,Female,25+,2023,53.892,2.274,50.662,3.230000000000004
7083,POL,Poland,Total,15+,2022,57.289,2.811,55.586,1.703000000000003
7084,POL,Poland,Total,15-24,2022,27.872,10.56,28.414,-0.5420000000000016
7085,POL,Poland,Total,25+,2022,61.151,2.304,59.244,1.9070000000000036
7086,POL,Poland,Male,15+,2022,65.068,2.778,64.11,0.9579999999999984
7087,POL,Poland,Male,15-24,2022,32.114,10.2,32.402,-0.2880000000000038
7088,POL,Poland,Male,25+,2022,69.725,2.252,68.699,1.0259999999999962
7089,POL,Poland,Female,15+,2022,50.123,2.851,47.717,2.405999999999999
7090,POL,Poland,Female,15-24,2022,23.43,11.071,24.237,-0.8069999999999986
7091,POL,Poland,Female,25+,2022,53.386,2.367,50.662,2.7240000000000038
7092,POL,Poland,Total,15+,2021,56.78,3.268,55.586,1.1940000000000026
7093,POL,Poland,Total,15-24,2021,27.39,11.817,28.414,-1.024000000000001
7094,POL,Poland,Total,25+,2021,60.668,2.705,59.244,1.4239999999999995
7095,POL,Poland,Male,15+,2021,64.898,3.256,64.11,0.7879999999999967
7096,POL,Poland,Male,15-24,2021,31.673,11.472,32.402,-0.7290000000000028
7097,POL,Poland,Male,25+,2021,69.627,2.671,68.699,0.9279999999999973
7098,POL,Poland,Female,15+,2021,49.296,3.282,47.717,1.5790000000000006
7099,POL,Poland,Female,15-24,2021,22.905,12.313,24.237,-1.3319999999999972
7100,POL,Poland,Female,25+,2021,52.547,2.744,50.662,1.884999999999998
7101,POL,Poland,Total,15+,2020,55.586,3.155,55.586,0.0
7102,POL,Poland,Total,15-24,2020,28.414,10.836,28.414,0.0
7103,POL,Poland,Total,25+,2020,59.244,2.613,59.244,0.0
7104,POL,Poland,Male,15+,2020,64.11,3.057,64.11,0.0
7105,POL,Poland,Male,15-24,2020,32.402,10.326,32.402,0.0
7106,POL,Poland,Male,25+,2020,68.699,2.518,68.699,0.0
7107,POL,Poland,Female,15+,2020,47.717,3.276,47.717,0.0
7108,POL,Poland,Female,15-24,2020,24.237,11.54,24.237,0.0
7109,POL,Poland,Female,25+,2020,50.662,2.731,50.662,0.0
7110,PRK,Korea (the Democratic People's Republic of),Total,15+,2025,79.24,3.545,77.697,1.5429999999999922
7111,PRK,Korea (the Democratic People's Republic of),Total,15-24,2025,72.292,7.899,70.355,1.9369999999999976
7112,PRK,Korea (the Democratic People's Republic of),Total,25+,2025,80.532,2.777,79.261,1.2710000000000008
7113,PRK,Korea (the Democratic People's Republic of),Male,15+,2025,83.77,3.443,82.134,1.6359999999999957
7114,PRK,Korea (the Democratic People's Republic of),Male,15-24,2025,69.861,7.152,68.4,1.4609999999999985
7115,PRK,Korea (the Democratic People's Republic of),Male,25+,2025,86.486,2.83,85.228,1.2580000000000098
7116,PRK,Korea (the Democratic People's Republic of),Female,15+,2025,74.873,3.654,73.462,1.4110000000000014
7117,PRK,Korea (the Democratic People's Republic of),Female,15-24,2025,74.836,8.616,72.398,2.4380000000000024
7118,PRK,Korea (the Democratic People's Republic of),Female,25+,2025,74.88,2.719,73.677,1.2029999999999887
7119,PRK,Korea (the Democratic People's Republic of),Total,15+,2024,79.255,3.539,77.697,1.5579999999999927
7120,PRK,Korea (the Democratic People's Republic of),Total,15-24,2024,72.374,7.764,70.355,2.0189999999999912
7121,PRK,Korea (the Democratic People's Republic of),Total,25+,2024,80.567,2.776,79.261,1.3059999999999974
7122,PRK,Korea (the Democratic People's Republic of),Male,15+,2024,83.803,3.428,82.134,1.668999999999997
7123,PRK,Korea (the Democratic People's Republic of),Male,15-24,2024,69.97,7.069,68.4,1.5699999999999932
7124,PRK,Korea (the Democratic People's Republic of),Male,25+,2024,86.575,2.811,85.228,1.3470000000000084
7125,PRK,Korea (the Democratic People's Republic of),Female,15+,2024,74.879,3.658,73.462,1.4170000000000016
7126,PRK,Korea (the Democratic People's Republic of),Female,15-24,2024,74.886,8.433,72.398,2.4879999999999995
7127,PRK,Korea (the Democratic People's Republic of),Female,25+,2024,74.878,2.737,73.677,1.2009999999999934
7128,PRK,Korea (the Democratic People's Republic of),Total,15+,2023,79.316,3.463,77.697,1.6189999999999998
7129,PRK,Korea (the Democratic People's Republic of),Total,15-24,2023,72.518,7.577,70.355,2.1629999999999967
7130,PRK,Korea (the Democratic People's Republic of),Total,25+,2023,80.647,2.701,79.261,1.38600000000001
7131,PRK,Korea (the Democratic People's Republic of),Male,15+,2023,83.876,3.349,82.134,1.7420000000000044
7132,PRK,Korea (the Democratic People's Republic of),Male,15-24,2023,70.143,6.938,68.4,1.742999999999995
7133,PRK,Korea (the Democratic People's Republic of),Male,25+,2023,86.705,2.724,85.228,1.4770000000000039
7134,PRK,Korea (the Democratic People's Republic of),Female,15+,2023,74.937,3.586,73.462,1.4749999999999943
7135,PRK,Korea (the Democratic People's Republic of),Female,15-24,2023,75.001,8.194,72.398,2.6030000000000086
7136,PRK,Korea (the Democratic People's Republic of),Female,25+,2023,74.926,2.675,73.677,1.2489999999999952
7137,PRK,Korea (the Democratic People's Republic of),Total,15+,2022,79.309,3.457,77.697,1.6119999999999948
7138,PRK,Korea (the Democratic People's Republic of),Total,15-24,2022,72.535,7.61,70.355,2.1799999999999926
7139,PRK,Korea (the Democratic People's Republic of),Total,25+,2022,80.67,2.667,79.261,1.409000000000006
7140,PRK,Korea (the Democratic People's Republic of),Male,15+,2022,83.884,3.358,82.134,1.75
7141,PRK,Korea (the Democratic People's Republic of),Male,15-24,2022,70.311,6.909,68.4,1.9110000000000014
7142,PRK,Korea (the Democratic People's Republic of),Male,25+,2022,86.76,2.721,85.228,1.5320000000000107
7143,PRK,Korea (the Democratic People's Republic of),Female,15+,2022,74.924,3.564,73.462,1.4620000000000033
7144,PRK,Korea (the Democratic People's Republic of),Female,15-24,2022,74.86,8.287,72.398,2.4620000000000033
7145,PRK,Korea (the Democratic People's Republic of),Female,25+,2022,74.937,2.607,73.677,1.259999999999991
7146,PRK,Korea (the Democratic People's Republic of),Total,15+,2021,77.731,3.692,77.697,0.033999999999991815
7147,PRK,Korea (the Democratic People's Republic of),Total,15-24,2021,71.01,8.1,70.355,0.6550000000000011
7148,PRK,Korea (the Democratic People's Republic of),Total,25+,2021,79.122,2.826,79.261,-0.1389999999999958
7149,PRK,Korea (the Democratic People's Republic of),Male,15+,2021,82.075,3.592,82.134,-0.0589999999999975
7150,PRK,Korea (the Democratic People's Republic of),Male,15-24,2021,68.726,7.354,68.4,0.3259999999999934
7151,PRK,Korea (the Democratic People's Republic of),Male,25+,2021,84.99,2.896,85.228,-0.23799999999999955
7152,PRK,Korea (the Democratic People's Republic of),Female,15+,2021,73.579,3.797,73.462,0.11699999999999022
7153,PRK,Korea (the Democratic People's Republic of),Female,15-24,2021,73.397,8.819,72.398,0.9990000000000094
7154,PRK,Korea (the Democratic People's Republic of),Female,25+,2021,73.614,2.75,73.677,-0.06300000000000239
7155,PRK,Korea (the Democratic People's Republic of),Total,15+,2020,77.697,3.624,77.697,0.0
7156,PRK,Korea (the Democratic People's Republic of),Total,15-24,2020,70.355,8.51,70.355,0.0
7157,PRK,Korea (the Democratic People's Republic of),Total,25+,2020,79.261,2.64,79.261,0.0
7158,PRK,Korea (the Democratic People's Republic of),Male,15+,2020,82.134,3.527,82.134,0.0
7159,PRK,Korea (the Democratic People's Republic of),Male,15-24,2020,68.4,7.621,68.4,0.0
7160,PRK,Korea (the Democratic People's Republic of),Male,25+,2020,85.228,2.748,85.228,0.0
7161,PRK,Korea (the Democratic People's Republic of),Female,15+,2020,73.462,3.727,73.462,0.0
7162,PRK,Korea (the Democratic People's Republic of),Female,15-24,2020,72.398,9.371,72.398,0.0
7163,PRK,Korea (the Democratic People's Republic of),Female,25+,2020,73.677,2.524,73.677,0.0
7164,PRT,Portugal,Total,15+,2025,54.576,6.164,53.643,0.9329999999999998
7165,PRT,Portugal,Total,15-24,2025,27.709,20.221,23.606,4.102999999999998
7166,PRT,Portugal,Total,25+,2025,58.196,5.091,57.794,0.402000000000001
7167,PRT,Portugal,Male,15+,2025,58.526,5.798,58.442,0.08400000000000318
7168,PRT,Portugal,Male,15-24,2025,29.205,19.677,25.579,3.6259999999999977
7169,PRT,Portugal,Male,25+,2025,62.852,4.669,63.445,-0.5930000000000035
7170,PRT,Portugal,Female,15+,2025,51.059,6.534,49.393,1.6659999999999968
7171,PRT,Portugal,Female,15-24,2025,26.151,20.844,21.545,4.605999999999998
7172,PRT,Portugal,Female,25+,2025,54.136,5.515,52.904,1.2319999999999993
7173,PRT,Portugal,Total,15+,2024,54.644,6.5,53.643,1.0009999999999977
7174,PRT,Portugal,Total,15-24,2024,27.175,21.766,23.606,3.568999999999999
7175,PRT,Portugal,Total,25+,2024,58.346,5.341,57.794,0.5519999999999996
7176,PRT,Portugal,Male,15+,2024,58.624,6.102,58.442,0.18200000000000216
7177,PRT,Portugal,Male,15-24,2024,28.655,21.06,25.579,3.0760000000000005
7178,PRT,Portugal,Male,25+,2024,63.054,4.892,63.445,-0.39099999999999824
7179,PRT,Portugal,Female,15+,2024,51.099,6.903,49.393,1.705999999999996
7180,PRT,Portugal,Female,15-24,2024,25.628,22.575,21.545,4.082999999999998
7181,PRT,Portugal,Female,25+,2024,54.242,5.791,52.904,1.3379999999999939
7182,PRT,Portugal,Total,15+,2023,54.75,6.498,53.643,1.1069999999999993
7183,PRT,Portugal,Total,15-24,2023,28.153,20.463,23.606,4.546999999999997
7184,PRT,Portugal,Total,25+,2023,58.349,5.414,57.794,0.5549999999999997
7185,PRT,Portugal,Male,15+,2023,59.0,6.143,58.442,0.5579999999999998
7186,PRT,Portugal,Male,15-24,2023,29.557,20.785,25.579,3.977999999999998
7187,PRT,Portugal,Male,25+,2023,63.373,4.925,63.445,-0.07200000000000273
7188,PRT,Portugal,Female,15+,2023,50.964,6.862,49.393,1.570999999999998
7189,PRT,Portugal,Female,15-24,2023,26.684,20.086,21.545,5.138999999999999
7190,PRT,Portugal,Female,25+,2023,53.969,5.909,52.904,1.0649999999999977
7191,PRT,Portugal,Total,15+,2022,54.238,6.138,53.643,0.5949999999999989
7192,PRT,Portugal,Total,15-24,2022,25.362,19.183,23.606,1.7559999999999967
7193,PRT,Portugal,Total,25+,2022,58.177,5.228,57.794,0.38300000000000267
7194,PRT,Portugal,Male,15+,2022,58.695,5.724,58.442,0.2530000000000001
7195,PRT,Portugal,Male,15-24,2022,27.659,18.066,25.579,2.0799999999999983
7196,PRT,Portugal,Male,25+,2022,63.343,4.786,63.445,-0.10199999999999676
7197,PRT,Portugal,Female,15+,2022,50.268,6.564,49.393,0.875
7198,PRT,Portugal,Female,15-24,2022,22.959,20.547,21.545,1.413999999999998
7199,PRT,Portugal,Female,25+,2022,53.675,5.678,52.904,0.7709999999999937
7200,PRT,Portugal,Total,15+,2021,53.016,6.712,53.643,-0.6270000000000024
7201,PRT,Portugal,Total,15-24,2021,23.016,23.424,23.606,-0.5900000000000034
7202,PRT,Portugal,Total,25+,2021,57.14,5.571,57.794,-0.6539999999999964
7203,PRT,Portugal,Male,15+,2021,57.323,6.441,58.442,-1.1189999999999998
7204,PRT,Portugal,Male,15-24,2021,26.139,20.911,25.579,0.5599999999999987
7205,PRT,Portugal,Male,25+,2021,62.034,5.338,63.445,-1.4110000000000014
7206,PRT,Portugal,Female,15+,2021,49.189,6.992,49.393,-0.20400000000000063
7207,PRT,Portugal,Female,15-24,2021,19.751,26.651,21.545,-1.7940000000000005
7208,PRT,Portugal,Female,25+,2021,52.885,5.808,52.904,-0.019000000000005457
7209,PRT,Portugal,Total,15+,2020,53.643,6.85,53.643,0.0
7210,PRT,Portugal,Total,15-24,2020,23.606,22.46,23.606,0.0
7211,PRT,Portugal,Total,25+,2020,57.794,5.779,57.794,0.0
7212,PRT,Portugal,Male,15+,2020,58.442,6.629,58.442,0.0
7213,PRT,Portugal,Male,15-24,2020,25.579,21.184,25.579,0.0
7214,PRT,Portugal,Male,25+,2020,63.445,5.559,63.445,0.0
7215,PRT,Portugal,Female,15+,2020,49.393,7.08,49.393,0.0
7216,PRT,Portugal,Female,15-24,2020,21.545,23.986,21.545,0.0
7217,PRT,Portugal,Female,25+,2020,52.904,6.007,52.904,0.0
7218,PRY,Paraguay,Total,15+,2025,66.873,4.803,64.824,2.0490000000000066
7219,PRY,Paraguay,Total,15-24,2025,49.757,11.687,46.496,3.2609999999999957
7220,PRY,Paraguay,Total,25+,2025,72.042,3.23,71.102,0.9399999999999977
7221,PRY,Paraguay,Male,15+,2025,78.459,3.858,78.313,0.1460000000000008
7222,PRY,Paraguay,Male,15-24,2025,59.296,9.279,58.894,0.402000000000001
7223,PRY,Paraguay,Male,25+,2025,84.437,2.583,85.156,-0.7190000000000083
7224,PRY,Paraguay,Female,15+,2025,55.413,6.096,51.41,4.003
7225,PRY,Paraguay,Female,15-24,2025,39.837,15.173,33.632,6.205000000000005
7226,PRY,Paraguay,Female,25+,2025,59.966,4.104,57.328,2.637999999999998
7227,PRY,Paraguay,Total,15+,2024,66.275,5.686,64.824,1.4510000000000076
7228,PRY,Paraguay,Total,15-24,2024,48.774,13.393,46.496,2.2779999999999987
7229,PRY,Paraguay,Total,25+,2024,71.67,3.892,71.102,0.5679999999999978
7230,PRY,Paraguay,Male,15+,2024,78.072,4.458,78.313,-0.24099999999999966
7231,PRY,Paraguay,Male,15-24,2024,58.43,10.675,58.894,-0.46399999999999864
7232,PRY,Paraguay,Male,25+,2024,84.325,2.968,85.156,-0.8310000000000031
7233,PRY,Paraguay,Female,15+,2024,54.599,7.371,51.41,3.189
7234,PRY,Paraguay,Female,15-24,2024,38.737,17.338,33.632,5.105000000000004
7235,PRY,Paraguay,Female,25+,2024,59.334,5.142,57.328,2.0060000000000002
7236,PRY,Paraguay,Total,15+,2023,66.652,5.794,64.824,1.828000000000003
7237,PRY,Paraguay,Total,15-24,2023,49.593,13.185,46.496,3.0970000000000013
7238,PRY,Paraguay,Total,25+,2023,72.04,4.017,71.102,0.9380000000000024
7239,PRY,Paraguay,Male,15+,2023,78.758,4.679,78.313,0.4449999999999932
7240,PRY,Paraguay,Male,15-24,2023,60.311,10.605,58.894,1.4170000000000016
7241,PRY,Paraguay,Male,25+,2023,84.771,3.19,85.156,-0.3850000000000051
7242,PRY,Paraguay,Female,15+,2023,54.663,7.341,51.41,3.253
7243,PRY,Paraguay,Female,15-24,2023,38.457,17.084,33.632,4.825000000000003
7244,PRY,Paraguay,Female,25+,2023,59.622,5.141,57.328,2.293999999999997
7245,PRY,Paraguay,Total,15+,2022,65.812,6.755,64.824,0.9879999999999995
7246,PRY,Paraguay,Total,15-24,2022,47.747,14.601,46.496,1.2509999999999977
7247,PRY,Paraguay,Total,25+,2022,71.677,4.865,71.102,0.5750000000000028
7248,PRY,Paraguay,Male,15+,2022,77.609,5.673,78.313,-0.7040000000000077
7249,PRY,Paraguay,Male,15-24,2022,57.603,12.434,58.894,-1.2909999999999968
7250,PRY,Paraguay,Male,25+,2022,84.306,3.978,85.156,-0.8500000000000085
7251,PRY,Paraguay,Female,15+,2022,54.12,8.25,51.41,2.710000000000001
7252,PRY,Paraguay,Female,15-24,2022,37.512,17.844,33.632,3.8800000000000026
7253,PRY,Paraguay,Female,25+,2022,59.347,6.068,57.328,2.0189999999999984
7254,PRY,Paraguay,Total,15+,2021,66.661,7.311,64.824,1.8370000000000033
7255,PRY,Paraguay,Total,15-24,2021,49.78,16.203,46.496,3.283999999999999
7256,PRY,Paraguay,Total,25+,2021,72.288,4.997,71.102,1.1859999999999928
7257,PRY,Paraguay,Male,15+,2021,79.284,5.7,78.313,0.9710000000000036
7258,PRY,Paraguay,Male,15-24,2021,60.906,12.36,58.894,2.0120000000000005
7259,PRY,Paraguay,Male,25+,2021,85.594,3.916,85.156,0.4379999999999882
7260,PRY,Paraguay,Female,15+,2021,54.13,9.558,51.41,2.720000000000006
7261,PRY,Paraguay,Female,15-24,2021,38.232,21.867,33.632,4.600000000000001
7262,PRY,Paraguay,Female,25+,2021,59.273,6.484,57.328,1.9450000000000003
7263,PRY,Paraguay,Total,15+,2020,64.824,7.548,64.824,0.0
7264,PRY,Paraguay,Total,15-24,2020,46.496,17.152,46.496,0.0
7265,PRY,Paraguay,Total,25+,2020,71.102,5.083,71.102,0.0
7266,PRY,Paraguay,Male,15+,2020,78.313,5.875,78.313,0.0
7267,PRY,Paraguay,Male,15-24,2020,58.894,13.175,58.894,0.0
7268,PRY,Paraguay,Male,25+,2020,85.156,3.906,85.156,0.0
7269,PRY,Paraguay,Female,15+,2020,51.41,9.972,51.41,0.0
7270,PRY,Paraguay,Female,15-24,2020,33.632,23.518,33.632,0.0
7271,PRY,Paraguay,Female,25+,2020,57.328,6.746,57.328,0.0
7272,PSE,Palestine (State of),Total,15+,2022,34.004,24.42,30.336,3.6679999999999993
7273,PSE,Palestine (State of),Total,15-24,2022,19.689,36.092,15.197,4.492000000000001
7274,PSE,Palestine (State of),Total,25+,2022,40.518,21.239,37.448,3.0700000000000003
7275,PSE,Palestine (State of),Male,15+,2022,57.558,20.164,51.574,5.984000000000002
7276,PSE,Palestine (State of),Male,15-24,2022,34.964,31.639,27.917,7.046999999999997
7277,PSE,Palestine (State of),Male,25+,2022,67.987,16.851,62.821,5.165999999999997
7278,PSE,Palestine (State of),Female,15+,2022,11.361,39.998,9.892,1.4690000000000012
7279,PSE,Palestine (State of),Female,15-24,2022,4.719,56.616,2.758,1.9610000000000003
7280,PSE,Palestine (State of),Female,25+,2022,14.342,36.401,13.206,1.136000000000001
7281,PSE,Palestine (State of),Total,15+,2021,31.922,26.39,30.336,1.586000000000002
7282,PSE,Palestine (State of),Total,15-24,2021,16.834,41.63,15.197,1.6370000000000005
7283,PSE,Palestine (State of),Total,25+,2021,38.885,22.34,37.448,1.4369999999999976
7284,PSE,Palestine (State of),Male,15+,2021,54.625,22.203,51.574,3.051000000000002
7285,PSE,Palestine (State of),Male,15-24,2021,30.455,36.981,27.917,2.5379999999999967
7286,PSE,Palestine (State of),Male,25+,2021,65.924,18.053,62.821,3.1030000000000086
7287,PSE,Palestine (State of),Female,15+,2021,10.087,42.508,9.892,0.19500000000000028
7288,PSE,Palestine (State of),Female,15-24,2021,3.504,64.136,2.758,0.746
7289,PSE,Palestine (State of),Female,25+,2021,13.087,37.942,13.206,-0.11899999999999977
7290,PSE,Palestine (State of),Total,15+,2020,30.336,25.895,30.336,0.0
7291,PSE,Palestine (State of),Total,15-24,2020,15.197,42.053,15.197,0.0
7292,PSE,Palestine (State of),Total,25+,2020,37.448,21.734,37.448,0.0
7293,PSE,Palestine (State of),Male,15+,2020,51.574,22.321,51.574,0.0
7294,PSE,Palestine (State of),Male,15-24,2020,27.917,36.309,27.917,0.0
7295,PSE,Palestine (State of),Male,25+,2020,62.821,18.542,62.821,0.0
7296,PSE,Palestine (State of),Female,15+,2020,9.892,39.795,9.892,0.0
7297,PSE,Palestine (State of),Female,15-24,2020,2.758,69.384,2.758,0.0
7298,PSE,Palestine (State of),Female,25+,2020,13.206,33.566,13.206,0.0
7299,QAT,Qatar,Total,15+,2025,86.9,0.13,86.983,-0.08299999999999841
7300,QAT,Qatar,Total,15-24,2025,59.363,0.559,66.035,-6.671999999999997
7301,QAT,Qatar,Total,25+,2025,90.487,0.093,90.092,0.394999999999996
7302,QAT,Qatar,Male,15+,2025,95.486,0.072,95.808,-0.32200000000000273
7303,QAT,Qatar,Male,15-24,2025,70.785,0.242,76.735,-5.950000000000003
7304,QAT,Qatar,Male,25+,2025,98.132,0.059,98.431,-0.2989999999999924
7305,QAT,Qatar,Female,15+,2025,61.606,0.394,59.147,2.459000000000003
7306,QAT,Qatar,Female,15-24,2025,40.181,1.484,39.776,0.40499999999999403
7307,QAT,Qatar,Female,25+,2025,65.986,0.256,62.712,3.274000000000001
7308,QAT,Qatar,Total,15+,2024,87.106,0.13,86.983,0.12299999999999045
7309,QAT,Qatar,Total,15-24,2024,59.301,0.573,66.035,-6.733999999999995
7310,QAT,Qatar,Total,25+,2024,90.476,0.095,90.092,0.38400000000000034
7311,QAT,Qatar,Male,15+,2024,95.697,0.076,95.808,-0.1110000000000042
7312,QAT,Qatar,Male,15-24,2024,70.911,0.264,76.735,-5.823999999999998
7313,QAT,Qatar,Male,25+,2024,98.152,0.062,98.431,-0.27899999999999636
7314,QAT,Qatar,Female,15+,2024,61.545,0.38,59.147,2.3980000000000032
7315,QAT,Qatar,Female,15-24,2024,40.015,1.47,39.776,0.23899999999999721
7316,QAT,Qatar,Female,25+,2024,65.691,0.25,62.712,2.978999999999999
7317,QAT,Qatar,Total,15+,2023,87.437,0.13,86.983,0.4539999999999935
7318,QAT,Qatar,Total,15-24,2023,59.263,0.574,66.035,-6.7719999999999985
7319,QAT,Qatar,Total,25+,2023,90.86,0.095,90.092,0.7680000000000007
7320,QAT,Qatar,Male,15+,2023,95.511,0.076,95.808,-0.29700000000001125
7321,QAT,Qatar,Male,15-24,2023,69.229,0.266,76.735,-7.506
7322,QAT,Qatar,Male,25+,2023,98.202,0.062,98.431,-0.2289999999999992
7323,QAT,Qatar,Female,15+,2023,63.069,0.378,59.147,3.922000000000004
7324,QAT,Qatar,Female,15-24,2023,41.234,1.497,39.776,1.4579999999999984
7325,QAT,Qatar,Female,25+,2023,67.073,0.25,62.712,4.36099999999999
7326,QAT,Qatar,Total,15+,2022,87.461,0.13,86.983,0.47799999999999443
7327,QAT,Qatar,Total,15-24,2022,60.487,0.559,66.035,-5.547999999999995
7328,QAT,Qatar,Total,25+,2022,91.027,0.092,90.092,0.9350000000000023
7329,QAT,Qatar,Male,15+,2022,95.292,0.076,95.808,-0.5160000000000053
7330,QAT,Qatar,Male,15-24,2022,69.439,0.275,76.735,-7.2960000000000065
7331,QAT,Qatar,Male,25+,2022,98.35,0.059,98.431,-0.08100000000000307
7332,QAT,Qatar,Female,15+,2022,63.299,0.38,59.147,4.152000000000001
7333,QAT,Qatar,Female,15-24,2022,41.097,1.588,39.776,1.320999999999998
7334,QAT,Qatar,Female,25+,2022,67.237,0.247,62.712,4.5249999999999915
7335,QAT,Qatar,Total,15+,2021,86.243,0.14,86.983,-0.7400000000000091
7336,QAT,Qatar,Total,15-24,2021,57.929,0.693,66.035,-8.105999999999995
7337,QAT,Qatar,Total,25+,2021,90.233,0.09,90.092,0.14100000000000534
7338,QAT,Qatar,Male,15+,2021,94.613,0.078,95.808,-1.1950000000000074
7339,QAT,Qatar,Male,15-24,2021,65.687,0.339,76.735,-11.048000000000002
7340,QAT,Qatar,Male,25+,2021,98.352,0.056,98.431,-0.07899999999999352
7341,QAT,Qatar,Female,15+,2021,60.316,0.439,59.147,1.169000000000004
7342,QAT,Qatar,Female,15-24,2021,39.792,2.039,39.776,0.015999999999998238
7343,QAT,Qatar,Female,25+,2021,63.985,0.258,62.712,1.2729999999999961
